# Stage P tie points: ch2_ohr_ncp_20211023T0027462822_d_img_d18 (source) to NAC_DTM_VIKRAMSITE1_M1442997156_100CM.TIF (reference), Chandrayaan-3 landing site.
# src_line/src_sample: 0-based position in the full-resolution source .img.
# ref_x/ref_y: reference CRS (polar stereographic, lat_ts -69.3, lon_0 32.3, R 1737400 m); ref_col/ref_row: 0-based pixel centre in the reference GeoTIFF.
# isro_geo_dx/dy_m: reference position minus the position the ISRO geometry CSV assigns to the same source pixel.
# Residuals in fine source-frame px (1 px = 1.134 m on the ground). heldout_residual_px: stripes scheme, model never saw the node.
# Reference error: lola_rms 1.85 m. Residuals are relative to the reference, not ground-truth errors.
id,src_line,src_sample,ref_x,ref_y,lon,lat,ref_col,ref_row,isro_geo_dx_m,isro_geo_dy_m,ncc_peak,ncc_second,fit_residual_px,is_inlier,heldout_fold,heldout_residual_px
689,36489.50,11265.50,-753.802,608664.167,32.22904194,-69.48019526,10290.698,29595.333,488.23,-3686.31,0.8403,0.4734,0.5071,1,0,0.6183
690,36489.50,11649.50,-863.714,608672.739,32.21869661,-69.47990761,10180.786,29586.761,487.81,-3686.45,0.7777,0.3979,0.6391,1,0,0.7482
691,36873.50,3969.50,1310.834,608603.777,32.42340568,-69.48215676,12355.334,29655.723,479.28,-3685.51,0.8625,0.5925,0.3233,1,0,0.3020
692,36873.50,4353.50,1202.368,608613.144,32.41319263,-69.48185509,12246.868,29646.356,479.04,-3684.77,0.8320,0.3217,0.4658,1,0,0.4761
693,36873.50,4737.50,1095.331,608620.986,32.40311467,-69.48160299,12139.831,29638.514,480.30,-3685.56,0.8243,0.3996,0.2966,1,0,0.2602
694,36873.50,5121.50,988.109,608629.803,32.39301949,-69.48131809,12032.609,29629.697,481.44,-3685.38,0.8501,0.5826,0.2772,1,0,0.2753
695,36873.50,5505.50,880.270,608638.345,32.38286645,-69.48104169,11924.770,29621.155,482.03,-3685.48,0.8317,0.4739,0.2721,1,0,0.2576
696,36873.50,5889.50,771.182,608647.194,32.37259618,-69.48075459,11815.682,29612.306,481.44,-3685.27,0.8599,0.4257,0.3373,1,0,0.3155
697,36873.50,6273.50,663.680,608656.039,32.36247539,-69.48046693,11708.180,29603.461,482.50,-3685.08,0.8802,0.5721,0.2026,1,0,0.2236
698,36873.50,6657.50,555.629,608664.676,32.35230330,-69.48018549,11600.129,29594.824,483.07,-3685.10,0.8576,0.3429,0.2348,1,0,0.2511
699,36873.50,7041.50,447.417,608673.310,32.34211638,-69.47990354,11491.917,29586.190,483.55,-3685.12,0.8265,0.2839,0.2349,1,0,0.2527
700,36873.50,7425.50,337.657,608682.399,32.33178389,-69.47960598,11382.157,29577.101,482.55,-3684.70,0.8429,0.4692,0.1590,1,0,0.1788
701,36873.50,7809.50,228.636,608691.393,32.32152138,-69.47931088,11273.136,29568.107,482.35,-3684.37,0.8252,0.3121,0.2956,1,0,0.3205
702,36873.50,8193.50,119.512,608700.036,32.31124948,-69.47902670,11164.012,29559.464,482.12,-3684.40,0.8652,0.5833,0.3588,1,0,0.3896
703,36873.50,8577.50,9.106,608709.447,32.30085711,-69.47871656,11053.606,29550.053,480.67,-3683.67,0.8437,0.3919,0.2550,1,0,0.2667
704,36873.50,8961.50,-101.253,608718.133,32.29046955,-69.47842970,10943.247,29541.367,479.34,-3683.66,0.8355,0.4536,0.2514,1,0,0.2172
705,36873.50,9345.50,-209.656,608726.563,32.28026633,-69.47815061,10834.844,29532.937,480.02,-3683.92,0.8051,0.1923,0.3268,1,0,0.2823
706,36873.50,9729.50,-316.942,608735.520,32.27016863,-69.47785352,10727.558,29523.980,481.90,-3683.65,0.7541,0.4154,0.5354,1,0,0.5569
707,36873.50,10113.50,-423.756,608742.518,32.26011541,-69.47762047,10620.744,29516.982,484.30,-3685.35,0.8162,0.4788,0.4351,1,0,0.4704
708,36873.50,10497.50,-530.980,608751.075,32.25002409,-69.47733535,10513.520,29508.425,486.37,-3685.49,0.7839,0.4019,0.3603,1,0,0.4085
709,36873.50,10881.50,-640.367,608759.304,32.23972935,-69.47706035,10404.133,29500.196,486.34,-3685.97,0.7721,0.3586,0.8079,1,0,0.8969
710,36873.50,11265.50,-749.947,608767.929,32.22941686,-69.47677164,10294.553,29491.571,486.18,-3686.06,0.7590,0.3564,0.3602,1,0,0.4345
711,36873.50,11649.50,-857.629,608775.924,32.21928312,-69.47650312,10186.871,29483.576,487.99,-3686.77,0.7850,0.3443,0.6930,1,0,0.7824
712,37257.50,2817.50,1636.495,608681.751,32.45404440,-69.47955787,12680.995,29577.749,474.64,-3685.20,0.8369,0.4361,0.2201,1,0,0.1840
713,37257.50,3201.50,1529.665,608690.094,32.44398654,-69.47929175,12574.165,29569.406,475.85,-3685.47,0.8037,0.5711,0.4019,1,0,0.4251
714,37257.50,3585.50,1424.136,608698.339,32.43405133,-69.47902814,12468.636,29561.161,478.42,-3685.85,0.8523,0.5149,0.0935,1,0,0.0658
715,37257.50,3969.50,1316.448,608706.959,32.42391318,-69.47875171,12360.948,29552.541,478.90,-3685.85,0.8240,0.4150,0.2551,1,0,0.2743
716,37257.50,4353.50,1209.738,608716.111,32.41386714,-69.47845701,12254.238,29543.389,480.42,-3685.32,0.8303,0.4351,0.5431,1,0,0.5604
717,37257.50,4737.50,1103.197,608724.353,32.40383762,-69.47819173,12147.697,29535.147,482.18,-3685.71,0.8268,0.5045,0.5017,1,0,0.5171
718,37257.50,5121.50,995.221,608732.397,32.39367323,-69.47793246,12039.721,29527.103,482.57,-3686.31,0.8295,0.4014,0.1900,1,0,0.1956
719,37257.50,5505.50,887.380,608741.461,32.38352169,-69.47763887,11931.880,29518.039,483.15,-3685.88,0.8639,0.5232,0.4441,1,0,0.4355
720,37257.50,5889.50,778.020,608750.008,32.37322748,-69.47736179,11822.520,29509.492,482.29,-3685.98,0.8357,0.5028,0.3537,1,0,0.3403
721,37257.50,6273.50,668.882,608759.703,32.36295436,-69.47704619,11713.382,29499.797,481.71,-3684.94,0.8692,0.6252,0.3102,1,0,0.3198
722,37257.50,6657.50,561.525,608768.070,32.35284940,-69.47677369,11606.025,29491.430,482.98,-3685.22,0.8743,0.4692,0.2166,1,0,0.2381
723,37257.50,7041.50,452.664,608776.480,32.34260302,-69.47649918,11497.164,29483.020,482.81,-3685.47,0.8485,0.4579,0.2055,1,0,0.1854
724,37257.50,7425.50,343.092,608785.531,32.33229009,-69.47620287,11387.592,29473.969,482.00,-3685.08,0.8316,0.3380,0.2813,1,0,0.2646
725,37257.50,7809.50,234.618,608794.654,32.32208075,-69.47590355,11279.118,29464.846,482.35,-3684.63,0.8415,0.3436,0.2527,1,0,0.2754
726,37257.50,8193.50,123.907,608803.877,32.31166113,-69.47560030,11168.407,29455.623,480.53,-3684.08,0.8542,0.5128,0.2643,1,0,0.2870
727,37257.50,8577.50,14.073,608813.077,32.30132446,-69.47529714,11058.573,29446.423,479.65,-3683.56,0.8525,0.6336,0.2834,1,0,0.2832
728,37257.50,8961.50,-96.585,608821.912,32.29091044,-69.47500538,10947.915,29437.588,478.02,-3683.40,0.8022,0.3441,0.3491,1,0,0.3156
729,37257.50,9345.50,-204.942,608830.683,32.28071331,-69.47471509,10839.558,29428.817,478.75,-3683.32,0.7780,0.3438,0.0243,1,0,0.0594
730,37257.50,9729.50,-312.396,608838.476,32.27060148,-69.47445644,10732.104,29421.024,480.46,-3684.22,0.7891,0.4004,0.2572,1,0,0.2311
731,37257.50,11265.50,-745.648,608871.760,32.22983340,-69.47334577,10298.852,29387.740,484.50,-3685.74,0.7861,0.3922,0.4828,1,0,0.5352
732,37257.50,11649.50,-854.120,608880.532,32.21962717,-69.47305162,10190.380,29378.968,485.52,-3685.69,0.8593,0.4546,0.7953,1,0,0.8706
733,37641.50,2817.50,1641.887,608785.737,32.45452560,-69.47612622,12686.387,29473.763,474.06,-3684.72,0.8316,0.6450,0.8289,1,1,0.8984
734,37641.50,3201.50,1536.420,608794.163,32.44459759,-69.47585727,12580.920,29465.337,476.63,-3684.91,0.8065,0.3197,0.7272,1,1,0.7952
735,37641.50,3585.50,1429.188,608802.225,32.43450391,-69.47559989,12473.688,29457.275,477.50,-3685.46,0.8274,0.3111,0.2843,1,1,0.3567
736,37641.50,3969.50,1322.483,608810.836,32.42445995,-69.47532371,12366.983,29448.664,478.96,-3685.48,0.8775,0.6398,0.3324,1,1,0.3891
737,37641.50,4353.50,1215.662,608818.886,32.41440544,-69.47506545,12260.162,29440.614,480.37,-3686.05,0.8335,0.4874,0.1680,1,1,0.1099
738,37641.50,4737.50,1108.302,608827.124,32.40430047,-69.47480037,12152.802,29432.376,481.31,-3686.45,0.8607,0.5663,0.3393,1,1,0.2902
739,37641.50,5121.50,1001.133,608836.321,32.39421357,-69.47450305,12045.633,29423.179,482.50,-3685.89,0.7210,0.5853,0.4499,1,1,0.4390
740,37641.50,5505.50,893.371,608844.211,32.38407139,-69.47424823,11937.871,29415.289,483.17,-3686.64,0.7939,0.3464,0.3803,1,1,0.3841
741,37641.50,5889.50,785.062,608853.842,32.37387765,-69.47393538,11829.562,29405.658,483.36,-3685.65,0.8637,0.4613,0.4802,1,1,0.5259
742,37641.50,6273.50,676.002,608862.463,32.36361383,-69.47365521,11720.502,29397.037,482.86,-3685.68,0.8295,0.2858,0.1546,1,1,0.1962
743,37641.50,6657.50,567.378,608871.687,32.35339111,-69.47335453,11611.878,29387.813,482.86,-3685.11,0.8507,0.5095,0.3932,1,1,0.3878
744,37641.50,7041.50,458.514,608879.969,32.34314625,-69.47308429,11503.014,29379.531,482.69,-3685.49,0.8408,0.4484,0.1458,1,1,0.1462
745,37641.50,7425.50,348.685,608889.771,32.33281082,-69.47276324,11393.185,29369.729,481.62,-3684.35,0.8055,0.4913,0.5047,1,1,0.5034
746,37641.50,7809.50,240.157,608898.491,32.32259815,-69.47247726,11284.657,29361.009,481.92,-3684.30,0.8298,0.5284,0.4574,1,1,0.4509
747,37641.50,8193.50,130.281,608906.950,32.31225897,-69.47219924,11174.781,29352.550,480.93,-3684.51,0.8164,0.3768,0.1419,1,1,0.1661
748,37641.50,8577.50,19.473,608916.599,32.30183232,-69.47188134,11063.973,29342.901,479.08,-3683.54,0.8082,0.3344,0.2228,1,1,0.1822
749,37641.50,8961.50,-90.241,608925.476,32.29150890,-69.47158821,10954.259,29334.024,478.39,-3683.34,0.8294,0.2745,0.1454,1,1,0.0868
750,37641.50,9345.50,-198.135,608934.125,32.28135708,-69.47130200,10846.365,29325.375,479.59,-3683.38,0.8591,0.4838,0.3288,1,1,0.3232
751,37641.50,9729.50,-306.258,608942.509,32.27118396,-69.47102387,10738.242,29316.991,480.63,-3683.69,0.8227,0.3797,0.4087,1,1,0.4421
752,37641.50,10881.50,-629.639,608966.331,32.24075918,-69.47022966,10414.861,29293.169,485.12,-3685.97,0.7577,0.2050,0.5787,1,1,0.4125
753,37641.50,11265.50,-739.152,608975.329,32.23045653,-69.46992871,10305.348,29284.171,485.03,-3685.68,0.8855,0.5770,0.6065,1,1,0.4006
754,37641.50,11649.50,-850.327,608984.880,32.21999781,-69.46960876,10194.173,29274.620,483.35,-3684.84,0.8384,0.4591,1.1423,1,1,0.9164
755,38025.50,2817.50,1647.515,608888.670,32.45502902,-69.47272935,12692.015,29370.830,473.73,-3685.27,0.8225,0.4015,0.1967,1,1,0.1715
756,38025.50,3201.50,1540.471,608897.753,32.44495419,-69.47243887,12584.971,29361.747,474.72,-3684.80,0.8670,0.6641,0.3456,1,1,0.3580
757,38025.50,3585.50,1434.172,608905.876,32.43495004,-69.47217942,12478.672,29353.624,476.52,-3685.30,0.8588,0.5575,0.1787,1,1,0.2347
758,38025.50,3969.50,1327.762,608914.065,32.42493562,-69.47191718,12372.262,29345.435,478.28,-3685.73,0.8573,0.5875,0.2017,1,1,0.2398
759,38025.50,4353.50,1221.747,608922.205,32.41495858,-69.47165592,12266.247,29337.295,480.50,-3686.22,0.8500,0.4124,0.1057,1,1,0.0500
760,38025.50,4737.50,1113.592,608931.748,32.40478034,-69.47134788,12158.092,29327.752,480.64,-3685.31,0.8739,0.6119,0.5840,1,1,0.5875
761,38025.50,5121.50,1005.935,608939.684,32.39464936,-69.47109221,12050.435,29319.816,481.35,-3686.01,0.6854,0.4995,0.3647,1,1,0.3028
762,38025.50,5505.50,899.340,608947.854,32.38461862,-69.47082813,11943.840,29311.646,483.19,-3686.48,0.8174,0.5637,0.2068,1,1,0.1652
763,38025.50,5889.50,791.043,608957.127,32.37442791,-69.47052712,11835.543,29302.373,483.39,-3685.85,0.8328,0.4003,0.3284,1,1,0.3692
764,38025.50,6273.50,681.191,608965.864,32.36409117,-69.47024322,11725.691,29293.636,482.09,-3685.76,0.8434,0.5638,0.4653,1,1,0.5038
765,38025.50,6657.50,573.548,608974.799,32.35396258,-69.46995208,11618.048,29284.701,483.08,-3685.48,0.8687,0.6188,0.1604,1,1,0.1537
766,38025.50,7041.50,465.592,608983.209,32.34380491,-69.46967760,11510.092,29276.291,483.82,-3685.73,0.8152,0.2825,0.0516,1,1,0.0347
767,38025.50,7425.50,356.234,608992.052,32.33351558,-69.46938827,11400.734,29267.448,483.22,-3685.55,0.7802,0.2588,0.1246,1,1,0.1296
768,38025.50,7809.50,246.843,609000.763,32.32322338,-69.46910264,11291.343,29258.737,482.65,-3685.51,0.8846,0.5628,0.3984,1,1,0.4085
769,38025.50,8193.50,136.982,609010.632,32.31288728,-69.46877814,11181.482,29248.868,481.68,-3684.31,0.7715,0.4668,0.3220,1,1,0.3064
770,38025.50,8577.50,25.171,609020.179,32.30236804,-69.46846362,11069.671,29239.321,478.83,-3683.44,0.7693,0.5157,0.1663,1,1,0.1339
771,38025.50,8961.50,-84.624,609028.712,32.29203877,-69.46818190,10959.876,29230.788,478.06,-3683.59,0.8402,0.3934,0.5909,1,1,0.6386
772,38025.50,9345.50,-192.363,609037.230,32.28190330,-69.46790003,10852.137,29222.270,479.42,-3683.76,0.8162,0.3450,0.3980,1,1,0.4631
773,38025.50,9729.50,-299.980,609045.588,32.27177945,-69.46762281,10744.520,29213.912,480.96,-3684.09,0.8479,0.5164,0.1606,1,1,0.1470
774,38025.50,10113.50,-409.470,609053.988,32.26147980,-69.46734356,10635.030,29205.512,480.69,-3684.39,0.8238,0.4120,0.2088,1,1,0.1877
775,38025.50,10497.50,-517.530,609062.715,32.25131489,-69.46705290,10526.970,29196.785,481.92,-3684.36,0.7910,0.2769,0.3980,1,1,0.2907
776,38025.50,10881.50,-626.101,609070.364,32.24110219,-69.46679716,10418.399,29189.136,482.71,-3685.42,0.8443,0.3865,0.3898,1,1,0.3797
777,38025.50,11265.50,-735.520,609079.403,32.23081008,-69.46649488,10308.980,29180.097,482.72,-3685.09,0.8541,0.3527,0.1538,1,1,0.0411
778,38025.50,11649.50,-845.450,609088.570,32.22047022,-69.46618769,10199.050,29170.930,482.28,-3684.64,0.8540,0.4370,0.8277,1,1,0.6286
779,38409.50,2817.50,1653.212,608992.407,32.45553865,-69.46930596,12697.712,29267.093,473.54,-3684.98,0.8624,0.2689,0.0833,1,1,0.0754
780,38409.50,3201.50,1545.821,609001.021,32.44543299,-69.46903105,12590.321,29258.479,474.19,-3684.98,0.8241,0.5460,0.2716,1,1,0.2159
781,38409.50,3585.50,1438.728,609009.828,32.43535562,-69.46874912,12483.228,29249.672,475.20,-3684.79,0.8493,0.4528,0.2349,1,1,0.2099
782,38409.50,3969.50,1332.772,609017.594,32.42538571,-69.46850081,12377.272,29241.906,477.41,-3685.65,0.8171,0.4921,0.3155,1,1,0.2699
783,38409.50,4353.50,1226.709,609025.753,32.41540592,-69.46823896,12271.209,29233.747,479.58,-3686.12,0.7837,0.4328,0.7719,1,1,0.7055
784,38409.50,4737.50,1120.654,609034.413,32.40542703,-69.46795997,12165.154,29225.087,481.83,-3686.09,0.7660,0.4307,0.4434,1,1,0.4083
785,38409.50,5121.50,1012.977,609042.972,32.39529585,-69.46768378,12057.477,29216.528,482.51,-3686.16,0.8747,0.5596,0.1680,1,1,0.1444
786,38409.50,5505.50,904.049,609051.601,32.38504728,-69.46740472,11948.549,29207.899,482.02,-3686.18,0.8342,0.3443,0.3918,1,1,0.3519
787,38409.50,5889.50,796.204,609060.566,32.37490074,-69.46711389,11840.704,29198.934,482.67,-3685.86,0.8264,0.3331,0.3148,1,1,0.3552
788,38409.50,6273.50,687.912,609069.375,32.36471256,-69.46682758,11732.412,29190.125,482.94,-3685.70,0.8602,0.4330,0.1010,1,1,0.1371
789,38409.50,6657.50,579.803,609077.993,32.35454189,-69.46654695,11624.303,29181.507,483.46,-3685.73,0.8712,0.4172,0.0273,1,1,0.0117
790,38409.50,7041.50,471.483,609086.770,32.34435161,-69.46626042,11515.983,29172.730,483.83,-3685.62,0.8371,0.4775,0.2931,1,1,0.2731
791,38409.50,7425.50,362.719,609095.913,32.33411981,-69.46596121,11407.219,29163.587,483.83,-3685.13,0.8395,0.3634,0.4070,1,1,0.4002
792,38409.50,7809.50,252.948,609104.229,32.32379371,-69.46568865,11297.448,29155.271,482.88,-3685.49,0.8462,0.4470,0.3084,1,1,0.3162
793,38409.50,8193.50,142.586,609114.266,32.31341219,-69.46535866,11187.086,29145.234,481.41,-3684.12,0.8405,0.5816,0.4029,1,1,0.3966
794,38409.50,8577.50,30.998,609123.332,32.30291574,-69.46506006,11075.498,29136.168,478.78,-3683.74,0.8429,0.5236,0.2044,1,1,0.2385
795,38409.50,8961.50,-78.334,609132.305,32.29263182,-69.46476385,10966.166,29127.195,478.48,-3683.44,0.8934,0.6614,0.1506,1,1,0.1247
796,38409.50,9345.50,-187.439,609141.417,32.28236951,-69.46446241,10857.061,29118.083,478.47,-3683.02,0.7131,0.3229,0.3089,1,1,0.2983
797,38409.50,9729.50,-295.772,609149.147,32.27218011,-69.46420593,10748.728,29110.353,479.29,-3683.98,0.7486,0.3750,0.5447,1,1,0.6114
798,38409.50,10113.50,-403.451,609157.535,32.26205248,-69.46392715,10641.049,29101.965,480.84,-3684.29,0.7712,0.1668,0.1056,1,1,0.0770
799,38409.50,10497.50,-512.696,609166.422,32.25177784,-69.46363119,10531.804,29093.078,480.88,-3684.10,0.8498,0.3592,0.1882,1,1,0.1389
800,38409.50,10881.50,-621.297,609174.699,32.24156410,-69.46335477,10423.203,29084.801,481.64,-3684.53,0.8438,0.4850,0.3829,1,1,0.2453
801,38409.50,11265.50,-730.718,609183.557,32.23127348,-69.46305849,10313.782,29075.943,481.65,-3684.38,0.8232,0.3789,0.4758,1,1,0.3476
802,38409.50,11649.50,-840.599,609192.296,32.22093996,-69.46276546,10203.901,29067.204,481.26,-3684.35,0.8657,0.5472,0.4540,1,1,0.3168
803,38793.50,2817.50,1659.121,609095.941,32.45606798,-69.46588929,12703.621,29163.559,473.62,-3684.84,0.8621,0.5570,0.1074,1,1,0.1538
804,38793.50,3201.50,1551.552,609104.512,32.44594735,-69.46561585,12596.052,29154.988,474.09,-3684.88,0.8850,0.5014,0.1999,1,1,0.2018
805,38793.50,3585.50,1444.725,609113.080,32.43589674,-69.46534179,12489.225,29146.420,475.37,-3684.93,0.8624,0.5874,0.0801,1,1,0.0651
806,38793.50,3969.50,1338.133,609120.867,32.42586869,-69.46509290,12382.633,29138.633,476.95,-3685.77,0.8462,0.5977,0.8271,1,1,0.7677
807,38793.50,4353.50,1232.528,609129.315,32.41593361,-69.46482151,12277.028,29130.185,479.58,-3685.95,0.7741,0.5343,0.2874,1,1,0.2364
808,38793.50,4737.50,1126.141,609137.390,32.40592525,-69.46456188,12170.641,29122.110,481.49,-3686.50,0.8407,0.3751,0.4172,1,1,0.3744
809,38793.50,5121.50,1018.107,609146.695,32.39576216,-69.46426115,12062.607,29112.805,481.82,-3685.83,0.8008,0.4456,0.1268,1,1,0.1703
810,38793.50,5505.50,909.659,609155.864,32.38556038,-69.46396426,11954.159,29103.636,481.80,-3685.31,0.8303,0.4732,0.3692,1,1,0.3968
811,38793.50,5889.50,799.442,609164.962,32.37519252,-69.46366918,11843.942,29094.538,480.08,-3684.85,0.7492,0.3612,0.1833,1,1,0.2254
812,38793.50,6273.50,691.528,609173.329,32.36504164,-69.46339748,11736.028,29086.171,480.73,-3685.14,0.8117,0.5260,0.3893,1,1,0.3515
813,38793.50,6657.50,585.557,609181.623,32.35507378,-69.46312747,11630.057,29077.877,483.39,-3685.50,0.8758,0.5714,0.1495,1,1,0.1482
814,38793.50,7041.50,477.384,609190.160,32.34489911,-69.46284890,11521.884,29069.340,483.91,-3685.62,0.8325,0.5670,0.0744,1,1,0.0833
815,38793.50,7425.50,368.381,609198.873,32.33464665,-69.46256391,11412.881,29060.627,483.67,-3685.57,0.8371,0.5476,0.0821,1,1,0.0873
816,38793.50,7809.50,258.691,609207.767,32.32432975,-69.46227233,11303.191,29051.733,482.80,-3685.34,0.8699,0.5222,0.2477,1,1,0.2554
817,38793.50,8193.50,147.892,609217.565,32.31390899,-69.46195026,11192.392,29041.935,480.90,-3684.22,0.7936,0.3822,0.1324,1,1,0.1214
818,38793.50,8577.50,36.148,609227.531,32.30339959,-69.46162199,11080.648,29031.969,478.12,-3682.93,0.8278,0.6696,0.5566,1,1,0.5600
819,38793.50,8961.50,-73.084,609236.438,32.29312675,-69.46132799,10971.416,29023.062,477.91,-3682.70,0.8268,0.3349,0.4166,1,1,0.3874
820,38793.50,9345.50,-183.666,609245.286,32.28272738,-69.46103529,10860.834,29014.214,476.42,-3682.54,0.8414,0.3206,0.0532,1,1,0.0588
821,38793.50,9729.50,-293.656,609254.109,32.27238387,-69.46074275,10750.844,29005.391,475.59,-3682.41,0.8276,0.4663,0.1819,1,1,0.2387
822,38793.50,10113.50,-400.146,609261.706,32.26236971,-69.46049011,10644.354,28997.794,478.32,-3683.51,0.7548,0.4401,0.2577,1,1,0.3148
823,38793.50,10497.50,-507.845,609269.917,32.25224221,-69.46021655,10536.655,28989.583,479.92,-3684.00,0.8053,0.2234,0.3350,1,1,0.2580
824,38793.50,11649.50,-836.176,609296.126,32.22136940,-69.45933982,10208.324,28963.374,479.87,-3683.92,0.8790,0.6198,0.3927,1,1,0.2713
825,39177.50,2817.50,1665.134,609199.049,32.45660709,-69.46248670,12709.634,29060.451,473.65,-3685.24,0.8469,0.4043,0.4123,1,1,0.4117
826,39177.50,3201.50,1557.870,609208.323,32.44651670,-69.46219006,12602.370,29051.177,474.42,-3684.58,0.8349,0.4387,0.3444,1,1,0.3890
827,39177.50,3585.50,1451.112,609216.168,32.43647442,-69.46193994,12495.612,29043.332,475.77,-3685.35,0.8217,0.5250,0.5637,1,1,0.5607
828,39177.50,3969.50,1344.900,609225.017,32.42648360,-69.46165600,12389.400,29034.483,477.72,-3685.12,0.8496,0.4170,0.3697,1,1,0.4116
829,39177.50,4353.50,1238.331,609232.700,32.41645965,-69.46140997,12282.831,29026.800,479.39,-3686.07,0.7771,0.2617,0.3261,1,1,0.2865
830,39177.50,4737.50,1131.867,609240.918,32.40644578,-69.46114563,12176.367,29018.582,481.23,-3686.48,0.8569,0.4892,0.3325,1,1,0.3131
831,39177.50,5121.50,1023.778,609249.935,32.39627917,-69.46085442,12068.278,29009.565,481.50,-3686.10,0.8144,0.5995,0.2849,1,1,0.2506
832,39177.50,5505.50,915.580,609259.137,32.38610266,-69.46055650,11960.080,29000.363,481.74,-3685.54,0.8667,0.5624,0.5964,1,1,0.6399
833,39177.50,5889.50,805.678,609267.901,32.37576618,-69.46027246,11850.178,28991.599,480.33,-3685.42,0.8797,0.5380,0.3636,1,1,0.3733
834,39177.50,6273.50,697.160,609276.928,32.36556018,-69.45997904,11741.660,28982.572,480.38,-3685.05,0.8461,0.5771,0.4426,1,1,0.4216
835,39177.50,6657.50,591.323,609284.972,32.35560669,-69.45971730,11635.823,28974.528,483.17,-3685.66,0.8320,0.5174,0.3852,1,1,0.3948
836,39177.50,7041.50,483.999,609293.597,32.34551347,-69.45943587,11528.499,28965.903,484.54,-3685.69,0.8118,0.3391,0.3868,1,1,0.3950
837,39177.50,7425.50,373.991,609302.346,32.33516829,-69.45914974,11418.491,28957.154,483.30,-3685.60,0.8258,0.4143,0.3245,1,1,0.3425
838,39177.50,7809.50,263.026,609311.683,32.32473332,-69.45884358,11307.526,28947.817,481.16,-3684.93,0.8393,0.4700,0.6101,1,1,0.6406
839,39177.50,8193.50,151.176,609321.727,32.31421541,-69.45851346,11195.676,28937.773,478.20,-3683.57,0.8354,0.4887,0.4762,1,1,0.4911
840,39177.50,8577.50,41.092,609331.355,32.30386388,-69.45819635,11085.592,28928.145,477.08,-3682.61,0.8066,0.3740,0.3543,1,1,0.3347
841,39177.50,8961.50,-68.879,609339.792,32.29352340,-69.45791788,10975.621,28919.708,476.13,-3682.86,0.8819,0.6064,0.4342,1,1,0.4355
842,39177.50,9345.50,-178.970,609348.940,32.28317188,-69.45761533,10865.530,28910.560,475.14,-3682.40,0.8500,0.3884,0.2872,1,1,0.3222
843,39177.50,9729.50,-289.003,609357.797,32.27282604,-69.45732169,10755.497,28901.703,474.26,-3682.23,0.7854,0.3663,0.2970,1,1,0.3388
844,39177.50,10113.50,-395.178,609365.606,32.26284329,-69.45706206,10649.322,28893.894,477.31,-3683.12,0.7873,0.4250,0.1299,1,1,0.0969
845,39177.50,10497.50,-503.095,609373.743,32.25269703,-69.45679099,10541.405,28885.757,478.69,-3683.68,0.8376,0.5897,0.0969,1,1,0.1060
846,39177.50,11649.50,-832.048,609399.574,32.22177089,-69.45592680,10212.452,28859.926,478.02,-3683.98,0.8596,0.4759,0.4442,1,1,0.3817
847,39561.50,2817.50,1668.669,609303.203,32.45691279,-69.45904987,12713.169,28956.297,471.14,-3684.62,0.8961,0.6868,0.2594,1,2,0.3412
848,39561.50,3201.50,1562.969,609311.749,32.44697128,-69.45877714,12607.469,28947.751,473.48,-3684.69,0.7237,0.3278,0.4761,1,2,0.5161
849,39561.50,3585.50,1456.820,609319.893,32.43698795,-69.45851712,12501.320,28939.607,475.44,-3685.16,0.8617,0.5129,0.1037,1,2,0.1592
850,39561.50,3969.50,1350.964,609328.305,32.42703236,-69.45824761,12395.464,28931.195,477.75,-3685.37,0.7919,0.3439,0.2412,1,2,0.1914
851,39561.50,4353.50,1244.483,609335.960,32.41701844,-69.45800253,12288.983,28923.540,479.51,-3686.35,0.8098,0.4583,0.3875,1,2,0.4214
852,39561.50,4737.50,1138.043,609344.204,32.40700846,-69.45773739,12182.543,28915.296,481.37,-3686.73,0.8632,0.4958,0.3751,1,2,0.4022
853,39561.50,5121.50,1029.459,609353.479,32.39679698,-69.45743773,12073.959,28906.021,481.15,-3686.09,0.8392,0.5724,0.1284,1,2,0.1631
