# Stage O tie points: Chandrayaan-2 TMC-2 (source) to LROC NAC DTM orthophoto (reference), Pitiscus.
# tmc_scan/tmc_pixel: 0-based line/sample in ch2_tmc_ncn_20230130T1900132182_d_img_d32.img (via ISRO geometry CSV).
# nac_col/nac_row: 0-based pixel-centre index in NAC_DTM_PITISCUS_M1149280834_2M.TIF.
# map_x/map_y: metres, equirectangular Moon sphere R=1737400, std parallel -51, CM 180 (NAC CRS). lon/lat in degrees.
# Residuals in common-grid px (1 px = 4.72 m). heldout_residual_px: spatial-block 5-fold, model never saw the node.
# Reference error: lola_rms 0.92 m. These are relative residuals, not ground-truth errors.
id,tmc_scan,tmc_pixel,grid_src_x,grid_src_y,grid_ref_x,grid_ref_y,map_x,map_y,lon,lat,nac_col,nac_row,ncc_peak,ncc_second,fit_residual_px,is_inlier,spatial_fold,heldout_residual_px
1047,243203.473,963.711,512,3008,592.6223,3807.4127,-2838882.823,-1556914.318,31.23578381,-51.34374322,1398.089,9788.659,0.7891,0.7050,0.2857,1,3,0.2920
1048,243202.702,916.173,560,3008,643.2551,3807.3165,-2838643.836,-1556913.864,31.24830728,-51.34372825,1517.582,9788.432,0.7727,0.5556,0.7180,1,3,0.7380
1049,243201.920,868.635,608,3008,692.5239,3807.2700,-2838411.287,-1556913.645,31.26049340,-51.34372102,1633.856,9788.322,0.7434,0.5229,0.3650,1,3,0.3621
1050,243201.134,821.098,656,3008,741.8615,3807.1375,-2838178.414,-1556913.019,31.27269651,-51.34370040,1750.293,9788.010,0.6310,0.4076,0.1124,1,3,0.1294
1051,243200.339,773.563,704,3008,791.5920,3807.0457,-2837943.686,-1556912.586,31.28499682,-51.34368610,1867.657,9787.793,0.6586,0.4914,0.2637,1,3,0.2056
1052,243199.537,726.029,752,3008,840.8448,3806.9767,-2837711.213,-1556912.260,31.29717896,-51.34367537,1983.894,9787.630,0.6185,0.3402,0.0427,1,3,0.1718
1053,243198.727,678.497,800,3008,890.4525,3806.8622,-2837477.064,-1556911.719,31.30944890,-51.34365753,2100.968,9787.360,0.7281,0.4087,0.0506,1,3,0.1482
1054,243197.910,630.966,848,3008,940.0102,3806.7865,-2837243.152,-1556911.362,31.32170646,-51.34364576,2217.924,9787.181,0.7282,0.4902,0.1174,1,3,0.1478
1055,243197.087,583.437,896,3008,988.9762,3806.6869,-2837012.032,-1556910.892,31.33381768,-51.34363026,2333.484,9786.946,0.7276,0.3770,0.4310,1,3,0.7338
1056,243164.548,1344.851,128,3056,194.8231,3856.2147,-2840760.435,-1557144.664,31.13739245,-51.35133954,459.283,9903.832,0.6782,0.4354,0.0881,1,3,0.0770
1057,243163.836,1297.321,176,3056,244.8535,3856.0484,-2840524.292,-1557143.878,31.14976693,-51.35131364,577.354,9903.439,0.6126,0.2482,0.2839,1,3,0.2250
1058,243163.109,1249.779,224,3056,294.2990,3855.9820,-2840290.909,-1557143.565,31.16199675,-51.35130332,694.046,9903.283,0.6597,0.3117,0.0628,1,3,0.1481
1059,243162.383,1202.250,272,3056,344.7234,3856.0121,-2840052.906,-1557143.707,31.17446868,-51.35130800,813.047,9903.354,0.6482,0.4787,0.6055,1,3,0.5802
1060,243161.642,1154.710,320,3056,394.4656,3855.8398,-2839818.123,-1557142.894,31.18677187,-51.35128118,930.439,9902.947,0.6772,0.3601,0.5968,1,3,0.6067
1061,243160.145,1059.644,416,3056,494.0645,3855.6652,-2839348.016,-1557142.070,31.21140659,-51.35125400,1165.492,9902.535,0.5570,0.3131,0.7769,1,3,0.8088
1062,243159.389,1012.116,464,3056,542.9415,3855.3709,-2839117.316,-1557140.681,31.22349579,-51.35120819,1280.842,9901.840,0.7242,0.5884,0.1887,1,3,0.2641
1063,243158.620,964.583,512,3056,592.8347,3855.3798,-2838881.820,-1557140.723,31.23583633,-51.35120958,1398.590,9901.861,0.6406,0.4843,0.2331,1,3,0.2873
1064,243157.848,917.055,560,3056,642.5352,3855.3736,-2838647.234,-1557140.693,31.24812923,-51.35120861,1515.883,9901.847,0.5445,0.2548,0.2889,1,3,0.3017
1065,243157.067,869.525,608,3056,692.5027,3855.3328,-2838411.387,-1557140.501,31.26048814,-51.35120226,1633.806,9901.750,0.6151,0.3106,0.6526,1,3,0.6313
1066,243156.279,821.998,656,3056,741.8517,3855.1192,-2838178.460,-1557139.493,31.27269409,-51.35116901,1750.270,9901.246,0.6275,0.2873,0.4133,1,3,0.3800
1067,243155.484,774.472,704,3056,791.0370,3854.9406,-2837946.305,-1557138.650,31.28485954,-51.35114121,1866.347,9900.825,0.6931,0.3753,0.1065,1,3,0.1870
1068,243154.682,726.945,752,3056,840.6228,3854.9970,-2837712.260,-1557138.916,31.29712406,-51.35114999,1983.370,9900.958,0.6324,0.3611,0.1056,1,3,0.0546
1069,243153.873,679.423,800,3056,890.0275,3854.8368,-2837479.070,-1557138.160,31.30934377,-51.35112505,2099.965,9900.580,0.6810,0.3527,0.0401,1,3,0.2283
1070,243153.056,631.898,848,3056,939.2998,3854.6656,-2837246.505,-1557137.352,31.32153075,-51.35109840,2216.247,9900.176,0.7633,0.5673,0.2564,1,3,0.5181
1071,243152.234,584.380,896,3056,988.6123,3854.7562,-2837013.750,-1557137.779,31.33372766,-51.35111251,2332.625,9900.390,0.7555,0.6291,0.4535,1,3,0.7421
1072,243119.690,1345.671,128,3104,194.8515,3904.2006,-2840760.301,-1557371.157,31.13739948,-51.35880881,459.350,10017.079,0.6947,0.5127,0.3002,1,3,0.1621
1073,243118.978,1298.145,176,3104,244.7041,3904.1007,-2840524.997,-1557370.685,31.14972998,-51.35879326,577.002,10016.843,0.6683,0.3898,0.3475,1,3,0.2628
1074,243118.251,1250.615,224,3104,294.6309,3904.1385,-2840289.342,-1557370.864,31.16207884,-51.35879914,694.829,10016.932,0.5866,0.3118,0.5199,1,3,0.4543
1075,243117.525,1203.091,272,3104,344.7994,3904.0812,-2840052.547,-1557370.593,31.17448747,-51.35879022,813.227,10016.797,0.6290,0.4729,0.9266,1,3,0.8978
1076,243116.784,1155.561,320,3104,394.4426,3903.8207,-2839818.231,-1557369.364,31.18676619,-51.35874968,930.385,10016.182,0.6952,0.3773,0.8184,1,3,0.8281
1077,243116.043,1108.039,368,3104,444.0479,3903.8125,-2839584.094,-1557369.325,31.19903552,-51.35874840,1047.453,10016.163,0.6343,0.4481,0.7199,1,3,0.7359
1078,243115.289,1060.512,416,3104,493.7757,3903.7702,-2839349.379,-1557369.125,31.21133515,-51.35874181,1164.811,10016.063,0.7247,0.5587,0.7676,1,3,0.7860
1079,243114.532,1012.991,464,3104,542.9318,3903.4135,-2839117.362,-1557367.442,31.22349340,-51.35868628,1280.819,10015.221,0.7306,0.5748,0.2746,1,3,0.3391
1080,243113.764,965.466,512,3104,592.7900,3903.3695,-2838882.031,-1557367.234,31.23582529,-51.35867944,1398.484,10015.117,0.7125,0.4288,0.4675,1,3,0.5036
1081,243112.993,917.946,560,3104,642.1945,3903.1109,-2838648.842,-1557366.013,31.24804496,-51.35863919,1515.079,10014.507,0.7095,0.3350,0.3353,1,3,0.3940
1082,243112.211,870.423,608,3104,691.7913,3903.1650,-2838414.745,-1557366.269,31.26031219,-51.35864762,1632.127,10014.634,0.6376,0.2825,0.2569,1,3,0.2700
1083,243111.424,822.906,656,3104,741.6382,3903.1477,-2838179.468,-1557366.187,31.27264128,-51.35864492,1749.766,10014.594,0.6626,0.4396,0.5208,1,3,0.4711
1084,243110.629,775.386,704,3104,791.1522,3902.9777,-2837945.762,-1557365.385,31.28488804,-51.35861845,1866.619,10014.192,0.7708,0.5720,0.4844,1,3,0.4080
1085,243109.828,727.871,752,3104,840.4124,3902.7701,-2837713.254,-1557364.405,31.29707200,-51.35858614,1982.873,10013.702,0.7944,0.6116,0.2525,1,3,0.2281
1086,243109.019,680.353,800,3104,889.6372,3902.9009,-2837480.912,-1557365.022,31.30924725,-51.35860651,2099.044,10014.011,0.7535,0.4493,0.1313,1,3,0.2649
1087,243108.202,632.840,848,3104,938.8750,3902.7810,-2837248.510,-1557364.456,31.32142567,-51.35858783,2215.245,10013.728,0.6614,0.3830,0.3329,1,3,0.5733
1088,243107.380,585.326,896,3104,988.0622,3902.5719,-2837016.346,-1557363.469,31.33359161,-51.35855528,2331.327,10013.235,0.5516,0.2678,0.5881,1,3,0.9199
1089,243074.087,1298.991,176,3152,244.5763,3952.1633,-2840525.600,-1557597.541,31.14969838,-51.36627448,576.700,10130.270,0.6175,0.3896,0.4537,1,3,0.3559
1090,243073.360,1251.468,224,3152,294.0964,3951.9784,-2840291.865,-1557596.668,31.16194664,-51.36624568,693.568,10129.834,0.7455,0.3885,0.1897,1,3,0.1561
1091,243072.633,1203.953,272,3152,344.4689,3951.7701,-2840054.107,-1557595.685,31.17440573,-51.36621326,812.447,10129.342,0.6033,0.3808,0.8227,1,3,0.8234
1092,243071.892,1156.432,320,3152,393.7817,3951.9355,-2839821.350,-1557596.466,31.18660273,-51.36623902,928.825,10129.733,0.5444,0.2600,0.4349,1,3,0.4217
1093,243071.150,1108.917,368,3152,443.7025,3951.9039,-2839585.724,-1557596.316,31.19895008,-51.36623409,1046.638,10129.658,0.6218,0.3592,0.6633,1,3,0.6644
1094,243070.395,1061.400,416,3152,493.6784,3951.7332,-2839349.838,-1557595.511,31.21131109,-51.36620752,1164.581,10129.255,0.5694,0.3547,0.9388,1,3,0.9595
1095,243069.638,1013.886,464,3152,542.9909,3951.6455,-2839117.083,-1557595.097,31.22350800,-51.36619387,1280.958,10129.048,0.6028,0.2665,0.6042,1,3,0.6183
1096,243068.870,966.371,512,3152,592.2359,3951.3430,-2838884.647,-1557593.669,31.23568823,-51.36614679,1397.177,10128.335,0.5885,0.3079,0.2150,1,3,0.2662
1097,243068.097,918.858,560,3152,641.9192,3951.2302,-2838650.141,-1557593.136,31.24797687,-51.36612923,1514.429,10128.068,0.7037,0.4479,0.2901,1,3,0.3217
1098,243067.316,871.347,608,3152,691.3262,3951.0393,-2838416.940,-1557592.235,31.26019716,-51.36609951,1631.030,10127.618,0.6691,0.3994,0.1966,1,3,0.2600
1099,243066.528,823.834,656,3152,741.0409,3951.0484,-2838182.287,-1557592.278,31.27249355,-51.36610093,1748.357,10127.639,0.6868,0.3895,0.2567,1,3,0.2352
1100,243065.732,776.327,704,3152,790.4448,3950.9929,-2837949.101,-1557592.017,31.28471306,-51.36609229,1864.950,10127.508,0.7041,0.4391,0.1143,1,3,0.0824
1101,243064.930,728.815,752,3152,840.2120,3950.8532,-2837714.200,-1557591.357,31.29702244,-51.36607055,1982.400,10127.179,0.7581,0.4458,0.3644,1,3,0.2426
1102,243064.121,681.312,800,3152,889.2763,3950.7399,-2837482.616,-1557590.822,31.30915798,-51.36605291,2098.192,10126.911,0.6879,0.3146,0.0714,1,3,0.2915
1103,243063.303,633.801,848,3152,938.4314,3950.5770,-2837250.604,-1557590.053,31.32131597,-51.36602755,2214.198,10126.527,0.6179,0.3760,0.3910,1,3,0.6704
1104,243062.480,586.302,896,3152,987.0954,3950.3105,-2837020.910,-1557588.796,31.33335247,-51.36598607,2329.045,10125.898,0.6240,0.2753,1.1903,1,3,1.5403
1105,243029.886,1347.359,128,3200,194.2058,4000.1500,-2840763.349,-1557824.038,31.13723977,-51.37374388,457.826,10243.519,0.7703,0.6430,0.0923,1,3,0.0622
1106,243029.174,1299.852,176,3200,244.1135,4000.0574,-2840527.784,-1557823.601,31.14958389,-51.37372946,575.608,10243.301,0.6038,0.3879,0.2011,1,3,0.1238
1107,243028.447,1252.336,224,3200,294.0356,3999.9444,-2840292.152,-1557823.068,31.16193161,-51.37371187,693.424,10243.034,0.7241,0.4251,0.3622,1,3,0.3286
1108,243027.721,1204.831,272,3200,343.9998,3999.9543,-2840056.321,-1557823.114,31.17428971,-51.37371341,811.340,10243.057,0.6083,0.3540,0.6029,1,3,0.5816
1109,243026.980,1157.316,320,3200,393.4721,3999.8578,-2839822.812,-1557822.659,31.18652613,-51.37369838,928.094,10242.829,0.6506,0.4076,0.3681,1,3,0.3644
1110,243026.238,1109.812,368,3200,443.1651,3999.7331,-2839588.261,-1557822.070,31.19881718,-51.37367898,1045.370,10242.535,0.6809,0.3783,0.3656,1,3,0.3834
1111,243025.483,1062.300,416,3200,492.9171,3999.7609,-2839353.431,-1557822.201,31.21112278,-51.37368331,1162.784,10242.601,0.6861,0.4626,0.4823,1,3,0.4853
1112,243024.726,1014.797,464,3200,542.5669,3999.7158,-2839119.084,-1557821.989,31.22340313,-51.37367629,1279.958,10242.494,0.6498,0.4124,0.5094,1,3,0.5027
1113,243023.959,967.287,512,3200,591.8095,3999.4232,-2838886.659,-1557820.607,31.23558276,-51.37363073,1396.170,10241.804,0.6032,0.2936,0.0849,1,3,0.1031
1114,243023.186,919.786,560,3200,641.3981,3999.1746,-2838652.601,-1557819.434,31.24784798,-51.37359204,1513.200,10241.217,0.6558,0.3494,0.1326,1,3,0.2044
1115,243022.405,872.278,608,3200,690.8881,3999.1846,-2838419.008,-1557819.481,31.26008879,-51.37359360,1629.996,10241.241,0.7255,0.3389,0.0158,1,3,0.0918
1116,243021.617,824.780,656,3200,740.3649,3998.9488,-2838185.477,-1557818.368,31.27232636,-51.37355689,1746.761,10240.684,0.7405,0.3687,0.1572,1,3,0.2601
1117,243020.822,777.274,704,3200,789.4515,3998.8961,-2837953.789,-1557818.119,31.28446738,-51.37354869,1862.605,10240.560,0.7654,0.4925,0.5387,1,3,0.6564
1118,243020.020,729.778,752,3200,839.5717,3999.0141,-2837717.222,-1557818.677,31.29686408,-51.37356706,1980.889,10240.838,0.6897,0.3440,0.1789,1,3,0.1061
1119,243019.211,682.276,800,3200,888.8594,3998.8693,-2837484.584,-1557817.993,31.30905485,-51.37354453,2097.208,10240.497,0.6579,0.3045,0.1765,1,3,0.3311
1120,243017.571,587.283,896,3200,986.7132,3998.4767,-2837022.714,-1557816.140,31.33325794,-51.37348341,2328.143,10239.570,0.5513,0.2113,1.1647,1,3,1.5169
1121,242985.021,1348.186,128,3248,194.0934,4048.1133,-2840763.879,-1558050.425,31.13721198,-51.38120963,457.560,10356.712,0.7052,0.4720,0.1795,1,3,0.0667
1122,242984.311,1300.679,176,3248,243.8786,4048.0932,-2840528.893,-1558050.330,31.14952580,-51.38120650,575.053,10356.665,0.6207,0.3434,0.2187,1,3,0.1173
1123,242983.587,1253.177,224,3248,293.8994,4048.0367,-2840292.795,-1558050.063,31.16189791,-51.38119771,693.103,10356.532,0.5835,0.3444,0.4846,1,3,0.4303
1124,242982.863,1205.670,272,3248,343.5752,4048.0024,-2840058.325,-1558049.901,31.17418468,-51.38119237,810.337,10356.451,0.5813,0.3701,0.4572,1,3,0.4208
1125,242982.125,1158.164,320,3248,393.3524,4047.7933,-2839823.377,-1558048.914,31.18649653,-51.38115981,927.812,10355.957,0.7104,0.3926,0.5015,1,3,0.5089
1126,242981.385,1110.661,368,3248,442.6796,4047.7613,-2839590.552,-1558048.763,31.19869710,-51.38115484,1044.224,10355.882,0.6425,0.4523,0.1870,1,3,0.1739
1127,242980.634,1063.160,416,3248,492.0231,4047.4413,-2839357.651,-1558047.253,31.21090167,-51.38110503,1160.674,10355.126,0.6799,0.4044,0.1984,1,3,0.2386
1128,242979.879,1015.658,464,3248,542.1005,4047.5503,-2839121.286,-1558047.767,31.22328778,-51.38112199,1278.857,10355.384,0.6634,0.3545,0.2979,1,3,0.3080
1129,242979.114,968.161,512,3248,591.1141,4047.3092,-2838889.941,-1558046.629,31.23541078,-51.38108446,1394.529,10354.815,0.6699,0.4061,0.3155,1,3,0.3277
1130,242978.344,920.659,560,3248,640.9457,4047.2351,-2838654.736,-1558046.280,31.24773607,-51.38107294,1512.132,10354.640,0.7372,0.3723,0.0710,1,3,0.1306
1131,242977.565,873.165,608,3248,690.6180,4047.2596,-2838420.283,-1558046.395,31.26002197,-51.38107674,1629.358,10354.698,0.6910,0.4170,0.1099,1,3,0.0214
1132,242976.780,825.665,656,3248,739.9365,4047.0361,-2838187.500,-1558045.340,31.27222038,-51.38104195,1745.750,10354.170,0.7102,0.5133,0.1801,1,3,0.2659
1133,242975.988,778.173,704,3248,789.2294,4046.8645,-2837954.837,-1558044.530,31.28441245,-51.38101524,1862.081,10353.765,0.6951,0.4496,0.4122,1,3,0.5396
1134,242975.188,730.675,752,3248,839.0915,4046.8472,-2837719.488,-1558044.449,31.29674530,-51.38101255,1979.756,10353.724,0.7018,0.3904,0.0435,1,3,0.2099
1135,242974.382,683.187,800,3248,888.5054,4046.9548,-2837486.254,-1558044.957,31.30896730,-51.38102930,2096.373,10353.978,0.7600,0.5428,0.2625,1,3,0.3525
1136,242973.567,635.691,848,3248,937.8226,4046.7376,-2837253.477,-1558043.931,31.32116538,-51.38099549,2212.761,10353.466,0.6842,0.5286,0.2738,1,3,0.5187
1137,242972.748,588.205,896,3248,987.0956,4046.5994,-2837020.909,-1558043.279,31.33335253,-51.38097398,2329.046,10353.140,0.5771,0.1583,0.4082,1,3,0.7454
1138,242940.252,1348.942,128,3296,193.9217,4095.9842,-2840764.690,-1558276.375,31.13716950,-51.38866100,457.155,10469.688,0.7178,0.5309,0.2309,1,3,0.1828
1139,242939.542,1301.438,176,3296,244.2611,4095.9254,-2840527.087,-1558276.098,31.14962042,-51.38865185,575.956,10469.549,0.6233,0.3899,0.8090,1,3,0.7479
1140,242938.818,1253.948,224,3296,293.7318,4095.9002,-2840293.586,-1558275.979,31.16185646,-51.38864793,692.707,10469.489,0.6391,0.2450,0.5460,1,3,0.5143
1141,242938.093,1206.446,272,3296,343.6590,4095.8713,-2840057.929,-1558275.843,31.17420542,-51.38864343,810.535,10469.421,0.5675,0.2534,0.7656,1,3,0.7534
1142,242937.356,1158.943,320,3296,393.1690,4095.6924,-2839824.242,-1558274.998,31.18645117,-51.38861558,927.379,10468.999,0.6793,0.3668,0.5842,1,3,0.6035
1143,242936.616,1111.454,368,3296,442.1364,4095.3632,-2839593.116,-1558273.444,31.19856274,-51.38856434,1042.942,10468.222,0.8292,0.6313,0.2840,1,3,0.3557
1144,242935.865,1063.955,416,3296,491.9871,4095.3148,-2839357.821,-1558273.216,31.21089276,-51.38855681,1160.590,10468.108,0.6384,0.3968,0.2357,1,3,0.3222
1145,242935.110,1016.468,464,3296,541.3019,4095.1952,-2839125.055,-1558272.651,31.22309025,-51.38853820,1276.972,10467.826,0.7043,0.4104,0.3211,1,3,0.3753
1146,242934.345,968.972,512,3296,590.9355,4095.2144,-2838890.785,-1558272.742,31.23536659,-51.38854118,1394.108,10467.871,0.6820,0.4050,0.2154,1,3,0.2650
1147,242933.575,921.485,560,3296,640.7448,4095.1152,-2838655.685,-1558272.274,31.24768639,-51.38852574,1511.658,10467.637,0.7104,0.4031,0.1346,1,3,0.2099
1148,242932.797,873.993,608,3296,690.3194,4094.9319,-2838421.693,-1558271.409,31.25994812,-51.38849721,1628.654,10467.204,0.6831,0.3481,0.2158,1,3,0.2871
1149,242932.012,826.507,656,3296,739.5508,4095.0817,-2838189.320,-1558272.116,31.27212498,-51.38852053,1744.840,10467.558,0.6683,0.4157,0.2262,1,3,0.2931
1150,242931.220,779.018,704,3296,789.2414,4094.7808,-2837954.781,-1558270.696,31.28441542,-51.38847369,1862.110,10466.848,0.5462,0.2159,0.1387,1,3,0.2670
1151,242930.420,731.534,752,3296,838.7223,4094.8292,-2837721.231,-1558270.924,31.29665398,-51.38848122,1978.885,10466.962,0.6929,0.3956,0.0487,1,3,0.2152
1152,242929.614,684.048,800,3296,888.0248,4094.6775,-2837488.523,-1558270.208,31.30884842,-51.38845761,2095.238,10466.604,0.7822,0.5260,0.1998,1,3,0.4363
1153,242928.799,636.565,848,3296,936.8455,4094.4149,-2837258.089,-1558268.969,31.32092371,-51.38841674,2210.455,10465.984,0.7100,0.4030,0.8323,1,3,1.1371
1154,242927.980,589.083,896,3296,986.1004,4094.2198,-2837025.606,-1558268.048,31.33310637,-51.38838637,2326.697,10465.524,0.5879,0.2777,1.0059,1,3,1.3845
1155,242895.451,1349.698,128,3344,193.8914,4143.9814,-2840764.832,-1558502.922,31.13716201,-51.39613204,457.084,10582.961,0.6680,0.4213,0.4265,1,3,0.3393
1156,242894.738,1302.210,176,3344,243.8174,4143.9467,-2840529.182,-1558502.759,31.14951068,-51.39612664,574.909,10582.879,0.7960,0.6509,0.6066,1,3,0.5446
1157,242894.011,1254.723,224,3344,293.8787,4143.9046,-2840292.893,-1558502.560,31.16189278,-51.39612008,693.054,10582.780,0.7570,0.6013,0.9466,1,3,0.9127
1158,242893.283,1207.236,272,3344,343.1566,4143.7923,-2840060.301,-1558502.030,31.17408115,-51.39610260,809.350,10582.515,0.5823,0.3712,0.5239,1,3,0.5208
1159,242892.542,1159.752,320,3344,392.7745,4143.6733,-2839826.104,-1558501.468,31.18635361,-51.39608409,926.448,10582.234,0.5785,0.3564,0.4645,1,3,0.4859
1160,242891.799,1112.265,368,3344,441.8686,4143.2718,-2839594.380,-1558499.573,31.19849650,-51.39602158,1042.310,10581.286,0.5756,0.3586,0.3397,1,3,0.4172
1161,242891.044,1064.783,416,3344,491.5299,4143.3605,-2839359.979,-1558499.991,31.21077969,-51.39603539,1159.511,10581.496,0.6650,0.4230,0.1596,1,3,0.2328
1162,242890.286,1017.298,464,3344,541.0938,4143.1159,-2839126.037,-1558498.837,31.22303877,-51.39599732,1276.481,10580.919,0.7797,0.4634,0.3150,1,3,0.3891
1163,242889.518,969.819,512,3344,590.6208,4143.1874,-2838892.270,-1558499.175,31.23528875,-51.39600845,1393.365,10581.087,0.7676,0.4886,0.2124,1,3,0.2655
1164,242888.744,922.336,560,3344,640.3684,4143.0013,-2838657.461,-1558498.296,31.24759328,-51.39597947,1510.769,10580.648,0.8430,0.7512,0.2096,1,3,0.2933
1165,242887.962,874.858,608,3344,689.6780,4143.1636,-2838424.720,-1558499.062,31.25978947,-51.39600475,1627.140,10581.031,0.8877,0.7678,0.2281,1,3,0.2638
1166,242887.173,827.378,656,3344,739.1928,4142.8433,-2838191.010,-1558497.550,31.27203643,-51.39595489,1743.995,10580.275,0.7242,0.4268,0.2733,1,3,0.3870
1167,242886.377,779.903,704,3344,788.6522,4142.9277,-2837957.562,-1558497.949,31.28426969,-51.39596803,1860.719,10580.474,0.7281,0.5244,0.2649,1,3,0.3868
1168,242885.572,732.424,752,3344,838.1455,4142.6792,-2837723.953,-1558496.776,31.29651131,-51.39592934,1977.523,10579.888,0.6515,0.4106,0.2605,1,3,0.4551
1169,242884.763,684.952,800,3344,887.0022,4142.3699,-2837493.350,-1558495.316,31.30859550,-51.39588120,2092.825,10579.158,0.7183,0.3450,0.8851,1,3,1.1354
1170,242883.943,637.476,848,3344,936.4033,4142.2452,-2837260.177,-1558494.728,31.32081432,-51.39586179,2209.412,10578.864,0.6664,0.2861,0.9128,1,3,1.2277
1171,242883.120,590.006,896,3344,985.5177,4142.3895,-2837028.357,-1558495.409,31.33296224,-51.39588426,2325.322,10579.204,0.7073,0.4628,1.1566,1,3,1.5373
1172,242851.150,1398.035,80,3392,143.7847,4192.0861,-2841001.336,-1558729.977,31.12476866,-51.40361981,338.832,10696.488,0.6328,0.4372,0.3130,1,3,0.1730
1173,242850.437,1350.548,128,3392,193.2756,4192.0014,-2840767.739,-1558729.576,31.13700969,-51.40360661,455.630,10696.288,0.7629,0.6153,0.0485,1,3,0.0995
1174,242849.724,1303.076,176,3392,243.2889,4191.9236,-2840531.677,-1558729.209,31.14937994,-51.40359451,573.662,10696.105,0.6202,0.3611,0.3261,1,3,0.2728
1175,242848.996,1255.590,224,3392,293.3319,4191.8771,-2840295.473,-1558728.990,31.16175755,-51.40358728,691.763,10695.995,0.6388,0.3905,0.6592,1,3,0.6278
1176,242848.268,1208.119,272,3392,343.0760,4191.8045,-2840060.681,-1558728.647,31.17406122,-51.40357597,809.159,10695.824,0.6319,0.3911,0.7153,1,3,0.7079
1177,242847.527,1160.636,320,3392,392.0686,4191.7426,-2839829.436,-1558728.355,31.18617901,-51.40356634,924.782,10695.678,0.6702,0.3768,0.0908,1,3,0.0517
1178,242846.784,1113.165,368,3392,441.6480,4191.4977,-2839595.421,-1558727.199,31.19844194,-51.40352822,1041.789,10695.100,0.7152,0.4729,0.0779,1,3,0.1596
1179,242846.029,1065.685,416,3392,490.8604,4191.3957,-2839363.139,-1558726.718,31.21061408,-51.40351234,1157.930,10694.859,0.6929,0.4414,0.4413,1,3,0.4428
1180,242845.270,1018.214,464,3392,540.5151,4191.3622,-2839128.769,-1558726.560,31.22289565,-51.40350713,1275.116,10694.780,0.7056,0.4050,0.3775,1,3,0.3742
1181,242844.502,970.738,512,3392,590.0842,4191.0122,-2838894.803,-1558724.908,31.23515602,-51.40345265,1392.099,10693.954,0.8261,0.5763,0.4709,1,3,0.5213
1182,242843.728,923.268,560,3392,639.5212,4191.1841,-2838661.460,-1558725.719,31.24738375,-51.40347940,1508.770,10694.359,0.8582,0.7477,0.4997,1,3,0.5235
1183,242842.947,875.795,608,3392,688.6729,4190.7973,-2838429.464,-1558723.893,31.25954089,-51.40341920,1624.768,10693.447,0.7765,0.6801,0.9227,1,3,0.9951
1184,242842.157,828.325,656,3392,738.8922,4190.8683,-2838192.429,-1558724.229,31.27196210,-51.40343025,1743.286,10693.614,0.9144,0.8202,0.1965,1,3,0.3144
1185,242841.362,780.856,704,3392,788.0596,4190.8044,-2837960.359,-1558723.927,31.28412312,-51.40342030,1859.321,10693.463,0.7676,0.5796,0.4885,1,3,0.6301
1186,242840.558,733.388,752,3392,837.9484,4190.8205,-2837724.883,-1558724.003,31.29646258,-51.40342280,1977.058,10693.501,0.6518,0.3318,0.0944,1,3,0.2405
1187,242839.749,685.923,800,3392,886.8493,4190.4173,-2837494.071,-1558722.100,31.30855769,-51.40336005,2092.464,10692.550,0.7368,0.4444,0.6353,1,3,0.8934
